month,town,resale_price
2022-03,CHOA CHU KANG,510000
2022-03,CHOA CHU KANG,540000
2022-03,CHOA CHU KANG,505000
2022-03,CHOA CHU KANG,568888
2022-03,CHOA CHU KANG,575000
2022-04,CHOA CHU KANG,550000
2022-04,CHOA CHU KANG,540000
2022-04,CHOA CHU KANG,462000
2022-04,CHOA CHU KANG,498000
2022-05,CHOA CHU KANG,513000
2022-05,CHOA CHU KANG,530000
2022-05,CHOA CHU KANG,518000
2022-05,CHOA CHU KANG,490000
2022-06,CHOA CHU KANG,508000
2022-07,CHOA CHU KANG,510000
2022-07,CHOA CHU KANG,540000
2022-07,CHOA CHU KANG,508000
2022-08,CHOA CHU KANG,470000
2022-08,CHOA CHU KANG,508000
2022-08,CHOA CHU KANG,556000
2022-09,CHOA CHU KANG,600000
2022-09,CHOA CHU KANG,525000
2022-09,CHOA CHU KANG,575000
2022-09,CHOA CHU KANG,530000
2022-09,CHOA CHU KANG,523000
2022-10,CHOA CHU KANG,560000
2022-10,CHOA CHU KANG,536000
2022-11,CHOA CHU KANG,535000
2022-11,CHOA CHU KANG,525000
2022-11,CHOA CHU KANG,568000
2022-12,CHOA CHU KANG,508000
2022-12,CHOA CHU KANG,485000
2022-12,CHOA CHU KANG,543000
2022-12,CHOA CHU KANG,580000
2022-12,CHOA CHU KANG,548000
2022-12,CHOA CHU KANG,473000
2022-01,CHOA CHU KANG,475000
2022-01,CHOA CHU KANG,500000
2022-01,CHOA CHU KANG,490000
2022-01,CHOA CHU KANG,460000
2022-01,CHOA CHU KANG,485000
2022-02,CHOA CHU KANG,455000
2022-02,CHOA CHU KANG,500000
2022-02,CHOA CHU KANG,480000
2022-02,CHOA CHU KANG,475000
2022-02,CHOA CHU KANG,470000
2022-02,CHOA CHU KANG,495000
2022-03,CHOA CHU KANG,485000
2022-03,CHOA CHU KANG,480000
2022-04,CHOA CHU KANG,505000
2022-04,CHOA CHU KANG,495000
2022-04,CHOA CHU KANG,478000
2022-04,CHOA CHU KANG,475000
2022-04,CHOA CHU KANG,480000
2022-04,CHOA CHU KANG,480000
2022-04,CHOA CHU KANG,488000
2022-04,CHOA CHU KANG,468888
2022-05,CHOA CHU KANG,482000
2022-05,CHOA CHU KANG,495000
2022-05,CHOA CHU KANG,510000
2022-05,CHOA CHU KANG,510000
2022-05,CHOA CHU KANG,515000
2022-05,CHOA CHU KANG,495000
2022-06,CHOA CHU KANG,490000
2022-06,CHOA CHU KANG,488000
2022-06,CHOA CHU KANG,490000
2022-06,CHOA CHU KANG,473000
2022-06,CHOA CHU KANG,505000
2022-06,CHOA CHU KANG,510000
2022-07,CHOA CHU KANG,488000
2022-07,CHOA CHU KANG,506000
2022-07,CHOA CHU KANG,470000
2022-07,CHOA CHU KANG,515000
2022-07,CHOA CHU KANG,510000
2022-09,CHOA CHU KANG,520000
2022-09,CHOA CHU KANG,480000
2022-09,CHOA CHU KANG,505000
2022-09,CHOA CHU KANG,510000
2022-09,CHOA CHU KANG,525000
2022-09,CHOA CHU KANG,475000
2022-10,CHOA CHU KANG,505000
2022-11,CHOA CHU KANG,533000
2022-11,CHOA CHU KANG,515000
2022-11,CHOA CHU KANG,510000
2022-11,CHOA CHU KANG,483000
2022-12,CHOA CHU KANG,512000
2022-12,CHOA CHU KANG,525000
2022-01,CHOA CHU KANG,543000
2022-01,CHOA CHU KANG,500000
2022-01,CHOA CHU KANG,528000
2022-01,CHOA CHU KANG,538000
2022-01,CHOA CHU KANG,563000
2022-01,CHOA CHU KANG,490000
2022-02,CHOA CHU KANG,510000
2022-02,CHOA CHU KANG,545000
2022-02,CHOA CHU KANG,535000
2022-02,CHOA CHU KANG,515000
2022-02,CHOA CHU KANG,540000
2022-02,CHOA CHU KANG,528888
2022-03,CHOA CHU KANG,520000
2022-03,CHOA CHU KANG,523000
2022-03,CHOA CHU KANG,505000
2022-03,CHOA CHU KANG,540000
2022-03,CHOA CHU KANG,492000
2022-03,CHOA CHU KANG,528000
2022-04,CHOA CHU KANG,525000
2022-04,CHOA CHU KANG,526000
2022-04,CHOA CHU KANG,535188
2022-05,CHOA CHU KANG,550000
2022-05,CHOA CHU KANG,570000
2022-05,CHOA CHU KANG,527000
2022-05,CHOA CHU KANG,530000
2022-05,CHOA CHU KANG,550000
2022-05,CHOA CHU KANG,515000
2022-05,CHOA CHU KANG,573000
2022-05,CHOA CHU KANG,520000
2022-06,CHOA CHU KANG,535000
2022-06,CHOA CHU KANG,534000
2022-06,CHOA CHU KANG,560000
2022-06,CHOA CHU KANG,522000
2022-06,CHOA CHU KANG,560000
2022-07,CHOA CHU KANG,510000
2022-07,CHOA CHU KANG,528888
2022-07,CHOA CHU KANG,550000
2022-07,CHOA CHU KANG,512000
2022-08,CHOA CHU KANG,575000
2022-08,CHOA CHU KANG,560000
2022-08,CHOA CHU KANG,515000
2022-08,CHOA CHU KANG,505000
2022-08,CHOA CHU KANG,570000
2022-08,CHOA CHU KANG,580000
2022-09,CHOA CHU KANG,525000
2022-09,CHOA CHU KANG,500000
2022-09,CHOA CHU KANG,525000
2022-09,CHOA CHU KANG,525000
2022-09,CHOA CHU KANG,525000
2022-09,CHOA CHU KANG,550000
2022-10,CHOA CHU KANG,585000
2022-10,CHOA CHU KANG,575000
2022-10,CHOA CHU KANG,515000
2022-11,CHOA CHU KANG,530000
2022-11,CHOA CHU KANG,540000
2022-11,CHOA CHU KANG,548888
2022-11,CHOA CHU KANG,536500
2022-11,CHOA CHU KANG,480000
2022-12,CHOA CHU KANG,500000
2022-12,CHOA CHU KANG,515000
2022-12,CHOA CHU KANG,520000
2022-12,CHOA CHU KANG,551888
2022-12,CHOA CHU KANG,528000
2022-01,CHOA CHU KANG,513000
2022-01,CHOA CHU KANG,490000
2022-06,CHOA CHU KANG,495000
2022-07,CHOA CHU KANG,470888
2022-12,CHOA CHU KANG,505888
2022-01,CHOA CHU KANG,485000
2022-01,CHOA CHU KANG,465000
2022-01,CHOA CHU KANG,528000
2022-01,CHOA CHU KANG,512000
2022-01,CHOA CHU KANG,490888
2022-01,CHOA CHU KANG,475000
2022-01,CHOA CHU KANG,497000
2022-01,CHOA CHU KANG,488000
2022-02,CHOA CHU KANG,485000
2022-02,CHOA CHU KANG,488000
2022-02,CHOA CHU KANG,518000
2022-02,CHOA CHU KANG,470000
2022-02,CHOA CHU KANG,495000
2022-02,CHOA CHU KANG,465000
2022-02,CHOA CHU KANG,510000
2022-02,CHOA CHU KANG,485000
2022-02,CHOA CHU KANG,505000
2022-02,CHOA CHU KANG,528000
2022-03,CHOA CHU KANG,485000
2022-03,CHOA CHU KANG,480000
2022-03,CHOA CHU KANG,500100
2022-03,CHOA CHU KANG,528000
2022-03,CHOA CHU KANG,520000
2022-03,CHOA CHU KANG,490000
2022-03,CHOA CHU KANG,480000
2022-04,CHOA CHU KANG,495000
2022-04,CHOA CHU KANG,480000
2022-04,CHOA CHU KANG,520000
2022-04,CHOA CHU KANG,500000
2022-04,CHOA CHU KANG,510000
2022-04,CHOA CHU KANG,530000
2022-04,CHOA CHU KANG,480000
2022-04,CHOA CHU KANG,525000
2022-04,CHOA CHU KANG,513000
2022-04,CHOA CHU KANG,508888
2022-04,CHOA CHU KANG,515000
2022-04,CHOA CHU KANG,500000
2022-04,CHOA CHU KANG,518000
2022-04,CHOA CHU KANG,500000
2022-04,CHOA CHU KANG,528000
2022-05,CHOA CHU KANG,500000
2022-05,CHOA CHU KANG,485000
2022-05,CHOA CHU KANG,520000
2022-05,CHOA CHU KANG,536000
2022-05,CHOA CHU KANG,530000
2022-05,CHOA CHU KANG,499888
2022-05,CHOA CHU KANG,520000
2022-05,CHOA CHU KANG,524000
2022-05,CHOA CHU KANG,530000
2022-05,CHOA CHU KANG,520000
2022-05,CHOA CHU KANG,530000
2022-06,CHOA CHU KANG,475000
2022-06,CHOA CHU KANG,520000
2022-06,CHOA CHU KANG,508000
2022-06,CHOA CHU KANG,468000
2022-06,CHOA CHU KANG,505000
2022-07,CHOA CHU KANG,565000
2022-07,CHOA CHU KANG,515000
2022-07,CHOA CHU KANG,515000
2022-07,CHOA CHU KANG,495000
2022-07,CHOA CHU KANG,500000
2022-08,CHOA CHU KANG,492000
2022-08,CHOA CHU KANG,510000
2022-08,CHOA CHU KANG,537000
2022-08,CHOA CHU KANG,483000
2022-08,CHOA CHU KANG,540000
2022-08,CHOA CHU KANG,526000
2022-08,CHOA CHU KANG,520000
2022-08,CHOA CHU KANG,470000
2022-08,CHOA CHU KANG,488000
2022-08,CHOA CHU KANG,516000
2022-09,CHOA CHU KANG,536000
2022-09,CHOA CHU KANG,500000
2022-09,CHOA CHU KANG,480000
2022-09,CHOA CHU KANG,525000
2022-09,CHOA CHU KANG,530000
2022-09,CHOA CHU KANG,535000
2022-09,CHOA CHU KANG,520000
2022-09,CHOA CHU KANG,538000
2022-09,CHOA CHU KANG,493000
2022-09,CHOA CHU KANG,525000
2022-09,CHOA CHU KANG,505000
2022-09,CHOA CHU KANG,528000
2022-09,CHOA CHU KANG,512000
2022-10,CHOA CHU KANG,502000
2022-10,CHOA CHU KANG,525000
2022-10,CHOA CHU KANG,518000
2022-10,CHOA CHU KANG,530000
2022-10,CHOA CHU KANG,530000
2022-10,CHOA CHU KANG,555000
2022-10,CHOA CHU KANG,520000
2022-11,CHOA CHU KANG,566800
2022-11,CHOA CHU KANG,548888
2022-11,CHOA CHU KANG,555000
2022-11,CHOA CHU KANG,512000
2022-11,CHOA CHU KANG,515000
2022-11,CHOA CHU KANG,530000
2022-11,CHOA CHU KANG,530000
2022-11,CHOA CHU KANG,545000
2022-11,CHOA CHU KANG,525000
2022-11,CHOA CHU KANG,530000
2022-12,CHOA CHU KANG,519000
2022-12,CHOA CHU KANG,555000
2022-12,CHOA CHU KANG,568000
2022-12,CHOA CHU KANG,500000
2022-12,CHOA CHU KANG,485000
2022-12,CHOA CHU KANG,548000
2022-12,CHOA CHU KANG,480000
2022-12,CHOA CHU KANG,545000
2022-12,CHOA CHU KANG,541000
2022-12,CHOA CHU KANG,510000
2022-01,CHOA CHU KANG,532000
2022-01,CHOA CHU KANG,530000
2022-03,CHOA CHU KANG,550000
2022-04,CHOA CHU KANG,512000
2022-04,CHOA CHU KANG,555000
2022-05,CHOA CHU KANG,500000
2022-05,CHOA CHU KANG,550000
2022-06,CHOA CHU KANG,515000
2022-07,CHOA CHU KANG,560000
2022-07,CHOA CHU KANG,525000
2022-08,CHOA CHU KANG,555000
2022-08,CHOA CHU KANG,556000
2022-08,CHOA CHU KANG,568000
2022-08,CHOA CHU KANG,545000
2022-09,CHOA CHU KANG,565000
2022-09,CHOA CHU KANG,560000
2022-09,CHOA CHU KANG,495000
2022-10,CHOA CHU KANG,565000
2022-10,CHOA CHU KANG,572000
2022-10,CHOA CHU KANG,555000
2022-10,CHOA CHU KANG,600000
2022-11,CHOA CHU KANG,545000
2022-11,CHOA CHU KANG,540000
2022-11,CHOA CHU KANG,562000
2022-12,CHOA CHU KANG,585888
2022-12,CHOA CHU KANG,596888
2022-12,CHOA CHU KANG,590000
2022-01,JURONG EAST,495000
2022-03,JURONG EAST,535000
2022-03,JURONG EAST,500000
2022-03,JURONG EAST,560000
2022-03,JURONG EAST,540000
2022-03,JURONG EAST,510000
2022-04,JURONG EAST,510000
2022-04,JURONG EAST,530000
2022-05,JURONG EAST,608000
2022-05,JURONG EAST,510000
2022-05,JURONG EAST,610000
2022-05,JURONG EAST,550000
2022-06,JURONG EAST,550000
2022-07,JURONG EAST,520000
2022-07,JURONG EAST,536000
2022-07,JURONG EAST,503000
2022-07,JURONG EAST,520000
2022-08,JURONG EAST,512000
2022-08,JURONG EAST,520000
2022-08,JURONG EAST,508000
2022-09,JURONG EAST,535000
2022-09,JURONG EAST,500000
2022-09,JURONG EAST,580000
2022-09,JURONG EAST,518000
2022-11,JURONG EAST,572888
2022-11,JURONG EAST,565000
2022-01,JURONG WEST,482000
2022-02,JURONG WEST,540000
2022-02,JURONG WEST,538000
2022-03,JURONG WEST,535000
2022-03,JURONG WEST,509000
2022-03,JURONG WEST,530888
2022-04,JURONG WEST,556888
2022-04,JURONG WEST,527000
2022-04,JURONG WEST,550000
2022-04,JURONG WEST,520000
2022-04,JURONG WEST,510000
2022-04,JURONG WEST,518000
2022-04,JURONG WEST,500000
2022-05,JURONG WEST,528000
2022-05,JURONG WEST,520000
2022-05,JURONG WEST,550888
2022-05,JURONG WEST,525000
2022-05,JURONG WEST,540000
2022-05,JURONG WEST,528000
2022-06,JURONG WEST,528000
2022-06,JURONG WEST,540000
2022-06,JURONG WEST,515000
2022-06,JURONG WEST,534000
2022-07,JURONG WEST,578888
2022-07,JURONG WEST,552000
2022-07,JURONG WEST,550000
2022-07,JURONG WEST,552500
2022-08,JURONG WEST,545000
2022-08,JURONG WEST,565000
2022-08,JURONG WEST,550000
2022-08,JURONG WEST,535000
2022-09,JURONG WEST,498000
2022-09,JURONG WEST,535000
2022-09,JURONG WEST,530000
2022-09,JURONG WEST,500000
2022-10,JURONG WEST,550000
2022-12,JURONG WEST,550000
2022-12,JURONG WEST,528000
2022-01,JURONG WEST,520000
2022-02,JURONG WEST,536500
2022-02,JURONG WEST,508000
2022-02,JURONG WEST,538000
2022-02,JURONG WEST,508000
2022-03,JURONG WEST,515000
2022-03,JURONG WEST,465000
2022-05,JURONG WEST,560000
2022-06,JURONG WEST,538000
2022-06,JURONG WEST,575000
2022-06,JURONG WEST,535000
2022-06,JURONG WEST,520000
2022-07,JURONG WEST,562000
2022-08,JURONG WEST,555000
2022-10,JURONG WEST,588000
2022-12,JURONG WEST,572000
2022-12,JURONG WEST,588000
2022-01,JURONG WEST,595000
2022-02,JURONG WEST,595000
2022-03,JURONG WEST,615000
2022-04,JURONG WEST,670000
2022-04,JURONG WEST,625000
2022-05,JURONG WEST,613888
2022-05,JURONG WEST,574888
2022-06,JURONG WEST,650000
2022-07,JURONG WEST,595000
2022-09,JURONG WEST,678888
2022-10,JURONG WEST,628000
2022-10,JURONG WEST,580000
2022-11,JURONG WEST,643000
2022-04,JURONG WEST,550000
2022-04,JURONG WEST,487000
2022-05,JURONG WEST,595000
2022-05,JURONG WEST,522000
2022-05,JURONG WEST,510000
2022-05,JURONG WEST,546000
2022-06,JURONG WEST,550000
2022-06,JURONG WEST,570000
2022-06,JURONG WEST,520000
2022-06,JURONG WEST,550000
2022-07,JURONG WEST,580000
2022-07,JURONG WEST,568000
2022-07,JURONG WEST,560000
2022-07,JURONG WEST,528000
2022-08,JURONG WEST,570000
2022-08,JURONG WEST,525000
2022-08,JURONG WEST,530000
2022-08,JURONG WEST,535000
2022-08,JURONG WEST,530000
2022-09,JURONG WEST,525000
2022-09,JURONG WEST,520000
2022-09,JURONG WEST,540000
2022-09,JURONG WEST,510000
2022-10,JURONG WEST,588000
2022-11,JURONG WEST,596500
2022-12,JURONG WEST,590000
2022-12,JURONG WEST,570000
2022-12,JURONG WEST,510000
2022-01,JURONG WEST,630000
2022-02,JURONG WEST,640000
2022-02,JURONG WEST,638000
2022-02,JURONG WEST,605000
2022-02,JURONG WEST,620000
2022-02,JURONG WEST,685000
2022-03,JURONG WEST,585000
2022-03,JURONG WEST,625000
2022-04,JURONG WEST,620000
2022-04,JURONG WEST,570000
2022-04,JURONG WEST,620000
2022-05,JURONG WEST,621888
2022-05,JURONG WEST,677000
2022-05,JURONG WEST,665000
2022-07,JURONG WEST,588000
2022-08,JURONG WEST,635000
2022-08,JURONG WEST,635000
2022-09,JURONG WEST,638000
2022-11,JURONG WEST,688888
2022-11,JURONG WEST,680000
2022-11,JURONG WEST,690000
2022-12,JURONG WEST,600000
2022-03,JURONG WEST,515000
2022-04,JURONG WEST,520000
2022-04,JURONG WEST,465000
2022-08,JURONG WEST,559000
2022-08,JURONG WEST,522000
2022-08,JURONG WEST,535000
2022-08,JURONG WEST,536888
2022-09,JURONG WEST,550000
2022-09,JURONG WEST,535000
2022-09,JURONG WEST,530000
2022-09,JURONG WEST,545000
2022-09,JURONG WEST,490000
2022-10,JURONG WEST,520000
2022-10,JURONG WEST,552000
2022-11,JURONG WEST,568000
2022-11,JURONG WEST,530000
2022-11,JURONG WEST,555000
2022-11,JURONG WEST,550000
2022-11,JURONG WEST,560000
2022-11,JURONG WEST,570000
2022-12,JURONG WEST,555000
2022-12,JURONG WEST,540000
2022-12,JURONG WEST,488000
2022-12,JURONG WEST,562000
2022-12,JURONG WEST,490000
2022-12,JURONG WEST,590000
2023-01,BUKIT BATOK,765000
2023-01,BUKIT BATOK,680000
2023-01,BUKIT BATOK,755000
2023-01,BUKIT BATOK,660000
2023-01,BUKIT BATOK,650000
2023-02,BUKIT BATOK,665000
2023-02,BUKIT BATOK,755000
2023-02,BUKIT BATOK,633888
2023-03,BUKIT BATOK,768000
2023-01,BUKIT BATOK,585000
2023-01,BUKIT BATOK,670000
2023-01,BUKIT BATOK,712000
2023-01,BUKIT BATOK,670000
2023-01,BUKIT BATOK,710000
2023-01,BUKIT BATOK,728000
2023-01,BUKIT BATOK,662000
2023-01,BUKIT BATOK,715000
2023-01,BUKIT BATOK,750000
2023-01,BUKIT BATOK,685000
2023-01,BUKIT BATOK,670000
2023-02,BUKIT BATOK,690000
2023-02,BUKIT BATOK,738888
2023-02,BUKIT BATOK,738000
2023-02,BUKIT BATOK,725000
2023-01,BUKIT BATOK,650000
2023-01,BUKIT BATOK,752500
2023-01,BUKIT BATOK,688000
2023-01,BUKIT BATOK,672000
2023-01,BUKIT BATOK,725000
2023-02,BUKIT BATOK,680000
2023-02,BUKIT BATOK,710000
2023-01,BUKIT BATOK,615000
2023-01,BUKIT BATOK,592000
2023-01,BUKIT BATOK,610000
2023-01,BUKIT BATOK,590000
2023-02,BUKIT BATOK,585000
2023-02,BUKIT BATOK,650000
2023-02,BUKIT BATOK,603000
2023-02,BUKIT BATOK,650000
2023-02,BUKIT BATOK,690000
2023-02,BUKIT BATOK,628000
2023-01,BUKIT BATOK,650000
2023-01,BUKIT BATOK,620000
2023-01,BUKIT BATOK,600000
2023-01,BUKIT BATOK,610000
2023-02,BUKIT BATOK,640000
2023-02,BUKIT BATOK,655000
2023-03,BUKIT BATOK,635000
2023-01,BUKIT PANJANG,527000
2023-01,BUKIT PANJANG,530000
2023-03,BUKIT PANJANG,510000
2023-01,BUKIT PANJANG,500000
2023-01,BUKIT PANJANG,480000
2023-02,BUKIT PANJANG,538000
2023-02,BUKIT PANJANG,495000
2023-02,BUKIT PANJANG,520000
2023-02,BUKIT PANJANG,518000
2023-02,BUKIT PANJANG,462000
2023-02,BUKIT PANJANG,522000
2023-03,BUKIT PANJANG,525000
2023-01,BUKIT PANJANG,589900
2023-01,BUKIT PANJANG,595000
2023-01,BUKIT PANJANG,585000
2023-01,BUKIT PANJANG,570000
2023-01,BUKIT PANJANG,563888
2023-02,BUKIT PANJANG,600000
2023-02,BUKIT PANJANG,595000
2023-02,BUKIT PANJANG,635000
2023-01,CHOA CHU KANG,586786
2023-01,CHOA CHU KANG,600000
2023-01,CHOA CHU KANG,503888
2023-02,CHOA CHU KANG,570000
2023-02,CHOA CHU KANG,555000
2023-02,CHOA CHU KANG,560000
2023-01,CHOA CHU KANG,520000
2023-01,CHOA CHU KANG,530000
2023-01,CHOA CHU KANG,520000
2023-01,CHOA CHU KANG,505000
2023-01,CHOA CHU KANG,502000
2023-01,CHOA CHU KANG,525000
2023-02,CHOA CHU KANG,485000
2023-01,CHOA CHU KANG,560000
2023-01,CHOA CHU KANG,500000
2023-01,CHOA CHU KANG,592888
2023-01,CHOA CHU KANG,520000
2023-01,CHOA CHU KANG,535000
2023-01,CHOA CHU KANG,595000
2023-02,CHOA CHU KANG,540000
2023-02,CHOA CHU KANG,556800
2023-02,CHOA CHU KANG,548000
2023-02,CHOA CHU KANG,500000
2023-02,CHOA CHU KANG,526000
2023-01,CHOA CHU KANG,535000
2023-01,CHOA CHU KANG,515000
2023-01,CHOA CHU KANG,532000
2023-01,CHOA CHU KANG,475000
2023-01,CHOA CHU KANG,520000
2023-02,CHOA CHU KANG,545000
2023-02,CHOA CHU KANG,530000
2023-02,CHOA CHU KANG,540000
2023-02,CHOA CHU KANG,520000
2023-02,CHOA CHU KANG,543000
2023-01,CHOA CHU KANG,580000
2023-01,CHOA CHU KANG,608000
2023-01,JURONG WEST,580000
2023-01,JURONG WEST,532500
2023-01,JURONG WEST,538000
2023-01,JURONG WEST,505000
2023-02,JURONG WEST,525000
2023-01,JURONG WEST,600000
2023-02,JURONG WEST,580000
2023-01,JURONG WEST,635000
2023-01,JURONG WEST,620000
2023-01,JURONG WEST,640000
2023-01,JURONG WEST,525000
2023-01,JURONG WEST,545000
2023-01,JURONG WEST,555000
2023-01,JURONG WEST,580000
2023-01,JURONG WEST,572888
2023-01,JURONG WEST,515000
2023-01,JURONG WEST,540000
2023-01,JURONG WEST,521000
2023-02,JURONG WEST,570000
2023-02,JURONG WEST,550000
2023-02,JURONG WEST,570000
2023-02,JURONG WEST,518000
2023-02,JURONG WEST,562000
2023-02,JURONG WEST,538000
2023-03,JURONG WEST,476000
2023-03,JURONG WEST,580000
