month,town,resale_price
2019-01,PUNGGOL,384000
2019-01,PUNGGOL,406500
2019-01,PUNGGOL,410000
2019-01,PUNGGOL,410000
2019-01,PUNGGOL,418000
2019-01,PUNGGOL,420000
2019-01,PUNGGOL,427000
2019-01,PUNGGOL,428000
2019-01,PUNGGOL,430000
2019-01,PUNGGOL,435000
2019-01,PUNGGOL,435000
2019-01,PUNGGOL,435000
2019-01,PUNGGOL,443000
2019-01,PUNGGOL,445000
2019-01,PUNGGOL,448000
2019-01,PUNGGOL,450000
2019-01,PUNGGOL,450000
2019-01,PUNGGOL,453000
2019-01,PUNGGOL,454888
2019-01,PUNGGOL,458000
2019-01,PUNGGOL,460000
2019-01,PUNGGOL,465000
2019-01,PUNGGOL,470000
2019-01,PUNGGOL,470000
2019-01,PUNGGOL,470000
2019-01,PUNGGOL,472888
2019-01,PUNGGOL,475000
2019-01,PUNGGOL,475000
2019-01,PUNGGOL,480000
2019-01,PUNGGOL,485000
2019-01,PUNGGOL,485888
2019-01,PUNGGOL,498888
2019-01,PUNGGOL,500000
2019-01,PUNGGOL,512000
2019-01,PUNGGOL,528000
2019-01,PUNGGOL,531000
2019-01,PUNGGOL,540000
2019-01,PUNGGOL,545000
2019-01,PUNGGOL,547000
2019-01,PUNGGOL,550000
2019-01,PUNGGOL,555000
2019-01,PUNGGOL,560000
2019-01,SENGKANG,337000
2019-01,SENGKANG,345000
2019-01,SENGKANG,345000
2019-01,SENGKANG,350000
2019-01,SENGKANG,368000
2019-01,SENGKANG,373000
2019-01,SENGKANG,380000
2019-01,SENGKANG,380000
2019-01,SENGKANG,385000
2019-01,SENGKANG,385000
2019-01,SENGKANG,405000
2019-01,SENGKANG,405000
2019-01,SENGKANG,410000
2019-01,SENGKANG,420000
2019-01,SENGKANG,428000
2019-01,SENGKANG,428000
2019-01,SENGKANG,430000
2019-01,SENGKANG,430000
2019-01,SENGKANG,435000
2019-01,SENGKANG,438000
2019-01,SENGKANG,440000
2019-01,SENGKANG,445000
2019-01,SENGKANG,448000
2019-01,SENGKANG,450000
2019-01,SENGKANG,455000
2019-01,SENGKANG,462000
2019-01,SENGKANG,526000
2019-01,SENGKANG,528000
2019-02,HOUGANG,452888
2019-02,PUNGGOL,400000
2019-02,PUNGGOL,400000
2019-02,PUNGGOL,415000
2019-02,PUNGGOL,415888
2019-02,PUNGGOL,418000
2019-02,PUNGGOL,428000
2019-02,PUNGGOL,430000
2019-02,PUNGGOL,440000
2019-02,PUNGGOL,440000
2019-02,PUNGGOL,445000
2019-02,PUNGGOL,448000
2019-02,PUNGGOL,449888
2019-02,PUNGGOL,450000
2019-02,PUNGGOL,450000
2019-02,PUNGGOL,450000
2019-02,PUNGGOL,450000
2019-02,PUNGGOL,450888
2019-02,PUNGGOL,453000
2019-02,PUNGGOL,460000
2019-02,PUNGGOL,462000
2019-02,PUNGGOL,463888
2019-02,PUNGGOL,475000
2019-02,PUNGGOL,490000
2019-02,PUNGGOL,518000
2019-02,PUNGGOL,520000
2019-02,PUNGGOL,523000
2019-02,PUNGGOL,525000
2019-02,PUNGGOL,528000
2019-02,PUNGGOL,530000
2019-02,PUNGGOL,540000
2019-02,PUNGGOL,550000
2019-02,PUNGGOL,560000
2019-02,PUNGGOL,568000
2019-02,SENGKANG,365000
2019-02,SENGKANG,375000
2019-02,SENGKANG,380000
2019-02,SENGKANG,389000
2019-02,SENGKANG,395000
2019-02,SENGKANG,398000
2019-02,SENGKANG,410000
2019-02,SENGKANG,415000
2019-02,SENGKANG,415000
2019-02,SENGKANG,420000
2019-02,SENGKANG,430000
2019-02,SENGKANG,435000
2019-02,SENGKANG,435000
2019-02,SENGKANG,443800
2019-02,SENGKANG,452000
2019-02,SENGKANG,460000
2019-02,SENGKANG,460000
2019-02,SENGKANG,465000
2019-02,SENGKANG,535000
2019-02,SENGKANG,552000
2019-03,HOUGANG,395000
2019-03,HOUGANG,408000
2019-03,HOUGANG,428000
2019-03,HOUGANG,430000
2019-03,HOUGANG,440000
2019-03,HOUGANG,460000
2019-03,HOUGANG,476000
2019-03,HOUGANG,485000
2019-03,HOUGANG,500000
2019-03,PUNGGOL,415000
2019-03,PUNGGOL,420000
2019-03,PUNGGOL,426800
2019-03,PUNGGOL,430000
2019-03,PUNGGOL,435000
2019-03,PUNGGOL,435000
2019-03,PUNGGOL,440000
2019-03,PUNGGOL,442500
2019-03,PUNGGOL,443000
2019-03,PUNGGOL,445000
2019-03,PUNGGOL,449000
2019-03,PUNGGOL,450000
2019-03,PUNGGOL,452000
2019-03,PUNGGOL,453000
2019-03,PUNGGOL,455000
2019-03,PUNGGOL,460000
2019-03,PUNGGOL,460000
2019-03,PUNGGOL,460000
2019-03,PUNGGOL,466000
2019-03,PUNGGOL,468000
2019-03,PUNGGOL,470000
2019-03,PUNGGOL,473000
2019-03,PUNGGOL,485000
2019-03,PUNGGOL,488000
2019-03,PUNGGOL,490000
2019-03,PUNGGOL,492000
2019-03,PUNGGOL,495000
2019-03,PUNGGOL,500000
2019-03,PUNGGOL,500000
2019-03,PUNGGOL,515000
2019-03,PUNGGOL,515000
2019-03,PUNGGOL,530000
2019-03,PUNGGOL,530000
2019-03,PUNGGOL,535000
2019-03,PUNGGOL,538000
2019-03,PUNGGOL,538888
2019-03,PUNGGOL,540000
2019-03,PUNGGOL,543000
2019-03,PUNGGOL,545000
2019-03,PUNGGOL,545000
2019-03,PUNGGOL,545000
2019-03,PUNGGOL,548000
2019-03,PUNGGOL,548000
2019-03,PUNGGOL,552000
2019-03,SENGKANG,344800
2019-03,SENGKANG,345000
2019-03,SENGKANG,358000
2019-03,SENGKANG,385000
2019-03,SENGKANG,385000
2019-03,SENGKANG,388000
2019-03,SENGKANG,390000
2019-03,SENGKANG,390000
2019-03,SENGKANG,390000
2019-03,SENGKANG,395000
2019-03,SENGKANG,400000
2019-03,SENGKANG,400000
2019-03,SENGKANG,408000
2019-03,SENGKANG,410000
2019-03,SENGKANG,415000
2019-03,SENGKANG,420000
2019-03,SENGKANG,420000
2019-03,SENGKANG,420000
2019-03,SENGKANG,425000
2019-03,SENGKANG,430000
2019-03,SENGKANG,438000
2019-03,SENGKANG,445000
2019-03,SENGKANG,450000
2019-03,SENGKANG,450000
2019-03,SENGKANG,450000
2019-03,SENGKANG,455000
2019-03,SENGKANG,457000
2019-03,SENGKANG,460000
2019-03,SENGKANG,460000
2019-03,SENGKANG,470000
2019-03,SENGKANG,528000
2019-03,SENGKANG,540000
2019-03,SENGKANG,555000
2019-03,SENGKANG,570000
2019-03,SENGKANG,570000
2019-04,HOUGANG,410000
2019-04,HOUGANG,435000
2019-04,HOUGANG,435000
2019-04,HOUGANG,438888
2019-04,HOUGANG,450000
2019-04,HOUGANG,455000
2019-04,HOUGANG,460000
2019-04,HOUGANG,470888
2019-04,HOUGANG,480000
2019-04,PUNGGOL,348000
2019-04,PUNGGOL,350000
2019-04,PUNGGOL,380000
2019-04,PUNGGOL,400000
2019-04,PUNGGOL,400000
2019-04,PUNGGOL,405000
2019-04,PUNGGOL,410000
2019-04,PUNGGOL,424000
2019-04,PUNGGOL,435000
2019-04,PUNGGOL,437000
2019-04,PUNGGOL,438888
2019-04,PUNGGOL,439800
2019-04,PUNGGOL,440000
2019-04,PUNGGOL,440000
2019-04,PUNGGOL,445000
2019-04,PUNGGOL,450000
2019-04,PUNGGOL,452000
2019-04,PUNGGOL,455000
2019-04,PUNGGOL,460000
2019-04,PUNGGOL,465000
2019-04,PUNGGOL,468000
2019-04,PUNGGOL,468888
2019-04,PUNGGOL,470000
2019-04,PUNGGOL,470000
2019-04,PUNGGOL,470000
2019-04,PUNGGOL,475000
2019-04,PUNGGOL,480000
2019-04,PUNGGOL,480000
2019-04,PUNGGOL,480000
2019-04,PUNGGOL,480000
2019-04,PUNGGOL,480000
2019-04,PUNGGOL,482000
2019-04,PUNGGOL,505000
2019-04,PUNGGOL,508000
2019-04,PUNGGOL,520000
2019-04,PUNGGOL,520000
2019-04,PUNGGOL,521000
2019-04,PUNGGOL,525000
2019-04,PUNGGOL,528000
2019-04,PUNGGOL,530000
2019-04,PUNGGOL,535000
2019-04,PUNGGOL,535000
2019-04,PUNGGOL,535000
2019-04,PUNGGOL,535000
2019-04,PUNGGOL,535000
2019-04,PUNGGOL,540000
2019-04,PUNGGOL,540000
2019-04,PUNGGOL,542500
2019-04,PUNGGOL,543800
2019-04,PUNGGOL,550000
2019-04,PUNGGOL,550000
2019-04,PUNGGOL,550000
2019-04,PUNGGOL,568000
2019-04,SENGKANG,345000
2019-04,SENGKANG,372000
2019-04,SENGKANG,380000
2019-04,SENGKANG,385000
2019-04,SENGKANG,388000
2019-04,SENGKANG,388000
2019-04,SENGKANG,388000
2019-04,SENGKANG,390000
2019-04,SENGKANG,393000
2019-04,SENGKANG,395000
2019-04,SENGKANG,395000
2019-04,SENGKANG,400000
2019-04,SENGKANG,400000
2019-04,SENGKANG,400000
2019-04,SENGKANG,400000
2019-04,SENGKANG,405000
2019-04,SENGKANG,405000
2019-04,SENGKANG,415000
2019-04,SENGKANG,418000
2019-04,SENGKANG,420000
2019-04,SENGKANG,420000
2019-04,SENGKANG,420000
2019-04,SENGKANG,430000
2019-04,SENGKANG,430000
2019-04,SENGKANG,430000
2019-04,SENGKANG,435000
2019-04,SENGKANG,439000
2019-04,SENGKANG,440000
2019-04,SENGKANG,443888
2019-04,SENGKANG,445000
2019-04,SENGKANG,450000
2019-04,SENGKANG,460000
2019-04,SENGKANG,460000
2019-04,SENGKANG,460000
2019-04,SENGKANG,460000
2019-04,SENGKANG,465888
2019-04,SENGKANG,479000
2019-04,SENGKANG,488000
2019-04,SENGKANG,498000
2019-04,SENGKANG,520800
2019-04,SENGKANG,540000
2019-04,SENGKANG,555000
2019-04,SENGKANG,560000
2019-04,SENGKANG,565000
2019-04,SENGKANG,569000
2019-04,SENGKANG,590000
2019-04,SENGKANG,600000
2019-04,SENGKANG,610000
2019-05,HOUGANG,440000
2019-05,HOUGANG,449000
2019-05,HOUGANG,451000
2019-05,HOUGANG,485000
2019-05,HOUGANG,490000
2019-05,HOUGANG,490000
2019-05,HOUGANG,540000
2019-05,PUNGGOL,365000
2019-05,PUNGGOL,390000
2019-05,PUNGGOL,397000
2019-05,PUNGGOL,400000
2019-05,PUNGGOL,405000
2019-05,PUNGGOL,410000
2019-05,PUNGGOL,420000
2019-05,PUNGGOL,420000
2019-05,PUNGGOL,426000
2019-05,PUNGGOL,429000
2019-05,PUNGGOL,435000
2019-05,PUNGGOL,440000
2019-05,PUNGGOL,440000
2019-05,PUNGGOL,440888
2019-05,PUNGGOL,448000
2019-05,PUNGGOL,450000
2019-05,PUNGGOL,450000
2019-05,PUNGGOL,455000
2019-05,PUNGGOL,458000
2019-05,PUNGGOL,458000
2019-05,PUNGGOL,460000
2019-05,PUNGGOL,463000
2019-05,PUNGGOL,465000
2019-05,PUNGGOL,465000
2019-05,PUNGGOL,468000
2019-05,PUNGGOL,468888
2019-05,PUNGGOL,480000
2019-05,PUNGGOL,480000
2019-05,PUNGGOL,482000
2019-05,PUNGGOL,485000
2019-05,PUNGGOL,488000
2019-05,PUNGGOL,498888
2019-05,PUNGGOL,500000
2019-05,PUNGGOL,500000
2019-05,PUNGGOL,505000
2019-05,PUNGGOL,510000
2019-05,PUNGGOL,510000
2019-05,PUNGGOL,510000
2019-05,PUNGGOL,530000
2019-05,PUNGGOL,530000
2019-05,PUNGGOL,533500
2019-05,PUNGGOL,538000
2019-05,PUNGGOL,540000
2019-05,PUNGGOL,542888
2019-05,PUNGGOL,545000
2019-05,PUNGGOL,548000
2019-05,PUNGGOL,550000
2019-05,PUNGGOL,552000
2019-05,PUNGGOL,555000
2019-05,PUNGGOL,556500
2019-05,PUNGGOL,573000
2019-05,SENGKANG,375000
2019-05,SENGKANG,378000
2019-05,SENGKANG,385000
2019-05,SENGKANG,385000
2019-05,SENGKANG,388888
2019-05,SENGKANG,390000
2019-05,SENGKANG,393000
2019-05,SENGKANG,395000
2019-05,SENGKANG,399888
2019-05,SENGKANG,400000
2019-05,SENGKANG,405000
2019-05,SENGKANG,405000
2019-05,SENGKANG,405000
2019-05,SENGKANG,410000
2019-05,SENGKANG,410888
2019-05,SENGKANG,415000
2019-05,SENGKANG,415000
2019-05,SENGKANG,420000
2019-05,SENGKANG,420000
2019-05,SENGKANG,420000
2019-05,SENGKANG,420000
2019-05,SENGKANG,420000
2019-05,SENGKANG,420000
2019-05,SENGKANG,425000
2019-05,SENGKANG,425000
2019-05,SENGKANG,426888
2019-05,SENGKANG,428000
2019-05,SENGKANG,428000
2019-05,SENGKANG,430000
2019-05,SENGKANG,432888
2019-05,SENGKANG,433000
2019-05,SENGKANG,435000
2019-05,SENGKANG,438000
2019-05,SENGKANG,439888
2019-05,SENGKANG,440000
2019-05,SENGKANG,440000
2019-05,SENGKANG,442888
2019-05,SENGKANG,445000
2019-05,SENGKANG,448000
2019-05,SENGKANG,450000
2019-05,SENGKANG,450000
2019-05,SENGKANG,450000
2019-05,SENGKANG,450000
2019-05,SENGKANG,453000
2019-05,SENGKANG,455000
2019-05,SENGKANG,460000
2019-05,SENGKANG,465000
2019-05,SENGKANG,465000
2019-05,SENGKANG,468000
2019-05,SENGKANG,470000
2019-05,SENGKANG,478000
2019-05,SENGKANG,480000
2019-05,SENGKANG,492000
2019-05,SENGKANG,533000
2019-05,SENGKANG,550000
2019-05,SENGKANG,565000
2019-05,SENGKANG,565000
2019-05,SENGKANG,580000
2019-05,SENGKANG,580000
2019-05,SENGKANG,580000
2019-05,SENGKANG,580000
2019-05,SENGKANG,581000
2019-06,HOUGANG,370000
2019-06,HOUGANG,375000
2019-06,HOUGANG,390000
2019-06,HOUGANG,440000
2019-06,HOUGANG,445000
2019-06,PUNGGOL,380000
2019-06,PUNGGOL,405000
2019-06,PUNGGOL,410000
2019-06,PUNGGOL,415000
2019-06,PUNGGOL,420000
2019-06,PUNGGOL,423000
2019-06,PUNGGOL,445000
2019-06,PUNGGOL,450000
2019-06,PUNGGOL,450000
2019-06,PUNGGOL,450000
2019-06,PUNGGOL,452000
2019-06,PUNGGOL,455000
2019-06,PUNGGOL,455000
2019-06,PUNGGOL,460000
2019-06,PUNGGOL,460000
2019-06,PUNGGOL,460000
2019-06,PUNGGOL,465000
2019-06,PUNGGOL,465000
2019-06,PUNGGOL,468000
2019-06,PUNGGOL,470000
2019-06,PUNGGOL,470000
2019-06,PUNGGOL,475000
2019-06,PUNGGOL,478000
2019-06,PUNGGOL,480000
2019-06,PUNGGOL,480000
2019-06,PUNGGOL,485000
2019-06,PUNGGOL,495000
2019-06,PUNGGOL,509000
2019-06,PUNGGOL,510000
2019-06,PUNGGOL,515000
2019-06,PUNGGOL,518000
2019-06,PUNGGOL,520000
2019-06,PUNGGOL,520000
2019-06,PUNGGOL,520000
2019-06,PUNGGOL,528888
2019-06,PUNGGOL,530000
2019-06,PUNGGOL,530000
2019-06,PUNGGOL,535000
2019-06,PUNGGOL,535000
2019-06,PUNGGOL,550000
2019-06,PUNGGOL,550000
2019-06,PUNGGOL,555000
2019-06,PUNGGOL,560000
2019-06,SENGKANG,355000
2019-06,SENGKANG,358000
2019-06,SENGKANG,374000
2019-06,SENGKANG,378000
2019-06,SENGKANG,380000
2019-06,SENGKANG,385000
2019-06,SENGKANG,395000
2019-06,SENGKANG,395000
2019-06,SENGKANG,395000
2019-06,SENGKANG,398000
2019-06,SENGKANG,400000
2019-06,SENGKANG,405000
2019-06,SENGKANG,405000
2019-06,SENGKANG,415000
2019-06,SENGKANG,418000
2019-06,SENGKANG,420000
2019-06,SENGKANG,425000
2019-06,SENGKANG,425000
2019-06,SENGKANG,430000
2019-06,SENGKANG,430000
2019-06,SENGKANG,431000
2019-06,SENGKANG,432000
2019-06,SENGKANG,438000
2019-06,SENGKANG,439000
2019-06,SENGKANG,440000
2019-06,SENGKANG,440000
2019-06,SENGKANG,440000
2019-06,SENGKANG,441800
2019-06,SENGKANG,447000
2019-06,SENGKANG,448000
2019-06,SENGKANG,448888
2019-06,SENGKANG,450000
2019-06,SENGKANG,450000
2019-06,SENGKANG,450000
2019-06,SENGKANG,452000
2019-06,SENGKANG,458000
2019-06,SENGKANG,460000
2019-06,SENGKANG,460000
2019-06,SENGKANG,462000
2019-06,SENGKANG,465000
2019-06,SENGKANG,465000
2019-06,SENGKANG,466888
2019-06,SENGKANG,470000
2019-06,SENGKANG,470000
2019-06,SENGKANG,475000
2019-06,SENGKANG,475000
2019-06,SENGKANG,478000
2019-06,SENGKANG,495000
2019-06,SENGKANG,528000
2019-06,SENGKANG,530000
2019-06,SENGKANG,530000
2019-06,SENGKANG,555000
2019-06,SENGKANG,555000
2019-06,SENGKANG,565000
2019-06,SENGKANG,575000
2019-06,SENGKANG,582000
2019-06,SENGKANG,585000
2019-06,SENGKANG,589000
2019-07,HOUGANG,435000
2019-07,HOUGANG,440000
2019-07,HOUGANG,442000
2019-07,HOUGANG,457000
2019-07,HOUGANG,475000
2019-07,HOUGANG,510000
2019-07,HOUGANG,535000
2019-07,PUNGGOL,370000
2019-07,PUNGGOL,418000
2019-07,PUNGGOL,420000
2019-07,PUNGGOL,425000
2019-07,PUNGGOL,428000
2019-07,PUNGGOL,430000
2019-07,PUNGGOL,435000
2019-07,PUNGGOL,445000
2019-07,PUNGGOL,450000
2019-07,PUNGGOL,450000
2019-07,PUNGGOL,450000
2019-07,PUNGGOL,452000
2019-07,PUNGGOL,455000
2019-07,PUNGGOL,455000
2019-07,PUNGGOL,455000
2019-07,PUNGGOL,455000
2019-07,PUNGGOL,458000
2019-07,PUNGGOL,458888
2019-07,PUNGGOL,463888
2019-07,PUNGGOL,465000
2019-07,PUNGGOL,468000
2019-07,PUNGGOL,470000
2019-07,PUNGGOL,470000
2019-07,PUNGGOL,475000
2019-07,PUNGGOL,480000
2019-07,PUNGGOL,490000
2019-07,PUNGGOL,492000
2019-07,PUNGGOL,498888
2019-07,PUNGGOL,500000
2019-07,PUNGGOL,507000
2019-07,PUNGGOL,510000
2019-07,PUNGGOL,515000
2019-07,PUNGGOL,518888
2019-07,PUNGGOL,520000
2019-07,PUNGGOL,520000
2019-07,PUNGGOL,523000
2019-07,PUNGGOL,528000
2019-07,PUNGGOL,528000
2019-07,PUNGGOL,535888
2019-07,PUNGGOL,537000
2019-07,PUNGGOL,538888
2019-07,PUNGGOL,541888
2019-07,PUNGGOL,555500
2019-07,PUNGGOL,560000
2019-07,SENGKANG,350000
2019-07,SENGKANG,353000
2019-07,SENGKANG,360000
2019-07,SENGKANG,361000
2019-07,SENGKANG,368000
2019-07,SENGKANG,375000
2019-07,SENGKANG,380000
2019-07,SENGKANG,383000
2019-07,SENGKANG,390000
2019-07,SENGKANG,395000
2019-07,SENGKANG,400000
2019-07,SENGKANG,400000
2019-07,SENGKANG,405000
2019-07,SENGKANG,410000
2019-07,SENGKANG,410000
2019-07,SENGKANG,412000
2019-07,SENGKANG,412000
2019-07,SENGKANG,415000
2019-07,SENGKANG,415000
2019-07,SENGKANG,416000
2019-07,SENGKANG,418000
2019-07,SENGKANG,420000
2019-07,SENGKANG,425000
2019-07,SENGKANG,425000
2019-07,SENGKANG,428000
2019-07,SENGKANG,428000
2019-07,SENGKANG,430000
2019-07,SENGKANG,430000
2019-07,SENGKANG,432000
2019-07,SENGKANG,432000
2019-07,SENGKANG,435000
2019-07,SENGKANG,438000
2019-07,SENGKANG,438000
2019-07,SENGKANG,440000
2019-07,SENGKANG,445000
2019-07,SENGKANG,445000
2019-07,SENGKANG,448000
2019-07,SENGKANG,450000
2019-07,SENGKANG,450000
2019-07,SENGKANG,450000
2019-07,SENGKANG,456500
2019-07,SENGKANG,460000
2019-07,SENGKANG,460000
2019-07,SENGKANG,460000
2019-07,SENGKANG,460000
2019-07,SENGKANG,468888
2019-07,SENGKANG,470000
2019-07,SENGKANG,472500
2019-07,SENGKANG,475000
2019-07,SENGKANG,478000
2019-07,SENGKANG,480000
2019-07,SENGKANG,490000
2019-07,SENGKANG,492000
2019-07,SENGKANG,495000
2019-07,SENGKANG,515000
2019-07,SENGKANG,526000
2019-07,SENGKANG,555000
2019-07,SENGKANG,578000
2019-07,SENGKANG,578000
2019-08,HOUGANG,405000
2019-08,HOUGANG,420000
2019-08,HOUGANG,430000
2019-08,HOUGANG,448000
2019-08,HOUGANG,456000
2019-08,HOUGANG,458000
2019-08,HOUGANG,485000
2019-08,HOUGANG,490000
2019-08,PUNGGOL,370000
2019-08,PUNGGOL,400000
2019-08,PUNGGOL,403000
2019-08,PUNGGOL,415000
2019-08,PUNGGOL,420000
2019-08,PUNGGOL,428000
2019-08,PUNGGOL,430000
2019-08,PUNGGOL,432000
2019-08,PUNGGOL,435000
2019-08,PUNGGOL,435000
2019-08,PUNGGOL,440000
2019-08,PUNGGOL,445000
2019-08,PUNGGOL,450000
2019-08,PUNGGOL,450888
2019-08,PUNGGOL,453000
2019-08,PUNGGOL,455000
2019-08,PUNGGOL,455000
2019-08,PUNGGOL,455000
2019-08,PUNGGOL,458000
2019-08,PUNGGOL,458000
2019-08,PUNGGOL,460000
2019-08,PUNGGOL,460000
2019-08,PUNGGOL,460000
2019-08,PUNGGOL,465000
2019-08,PUNGGOL,468000
2019-08,PUNGGOL,480000
2019-08,PUNGGOL,480000
2019-08,PUNGGOL,490000
2019-08,PUNGGOL,490000
2019-08,PUNGGOL,495049
2019-08,PUNGGOL,499888
2019-08,PUNGGOL,503000
2019-08,PUNGGOL,503888
2019-08,PUNGGOL,505000
2019-08,PUNGGOL,508000
2019-08,PUNGGOL,508888
2019-08,PUNGGOL,510000
2019-08,PUNGGOL,512000
2019-08,PUNGGOL,520000
2019-08,PUNGGOL,520000
2019-08,PUNGGOL,525000
2019-08,PUNGGOL,530000
2019-08,PUNGGOL,540000
2019-08,PUNGGOL,540000
2019-08,PUNGGOL,545000
2019-08,PUNGGOL,548000
2019-08,PUNGGOL,550000
2019-08,PUNGGOL,553888
2019-08,PUNGGOL,555000
2019-08,SENGKANG,361888
2019-08,SENGKANG,363000
2019-08,SENGKANG,370000
2019-08,SENGKANG,385000
2019-08,SENGKANG,395000
2019-08,SENGKANG,400000
2019-08,SENGKANG,400000
2019-08,SENGKANG,402888
2019-08,SENGKANG,410000
2019-08,SENGKANG,410000
2019-08,SENGKANG,413000
2019-08,SENGKANG,415000
2019-08,SENGKANG,418000
2019-08,SENGKANG,420000
2019-08,SENGKANG,426000
2019-08,SENGKANG,428000
2019-08,SENGKANG,428000
2019-08,SENGKANG,428000
2019-08,SENGKANG,428888
2019-08,SENGKANG,429000
2019-08,SENGKANG,430000
2019-08,SENGKANG,436000
2019-08,SENGKANG,436000
2019-08,SENGKANG,438000
2019-08,SENGKANG,438888
2019-08,SENGKANG,445000
2019-08,SENGKANG,445000
2019-08,SENGKANG,445000
2019-08,SENGKANG,445000
2019-08,SENGKANG,448000
2019-08,SENGKANG,450000
2019-08,SENGKANG,455000
2019-08,SENGKANG,455000
2019-08,SENGKANG,460000
2019-08,SENGKANG,461000
2019-08,SENGKANG,473000
2019-08,SENGKANG,475000
2019-08,SENGKANG,535000
2019-08,SENGKANG,540168
2019-08,SENGKANG,575000
2019-08,SENGKANG,580000
2019-08,SENGKANG,587000
2019-08,SENGKANG,590000
2019-08,SENGKANG,600000
2019-08,SENGKANG,605000
2019-09,HOUGANG,432000
2019-09,HOUGANG,439500
2019-09,HOUGANG,455000
2019-09,HOUGANG,468000
2019-09,HOUGANG,468000
2019-09,HOUGANG,480000
2019-09,HOUGANG,500000
2019-09,HOUGANG,510000
2019-09,HOUGANG,520000
2019-09,PUNGGOL,385000
2019-09,PUNGGOL,390000
2019-09,PUNGGOL,390000
2019-09,PUNGGOL,392000
2019-09,PUNGGOL,400000
2019-09,PUNGGOL,405000
2019-09,PUNGGOL,425000
2019-09,PUNGGOL,433000
2019-09,PUNGGOL,442000
2019-09,PUNGGOL,442000
2019-09,PUNGGOL,450000
2019-09,PUNGGOL,450000
2019-09,PUNGGOL,455000
2019-09,PUNGGOL,455000
2019-09,PUNGGOL,458888
2019-09,PUNGGOL,460000
2019-09,PUNGGOL,460000
2019-09,PUNGGOL,460000
2019-09,PUNGGOL,460000
2019-09,PUNGGOL,465000
2019-09,PUNGGOL,465888
2019-09,PUNGGOL,468000
2019-09,PUNGGOL,470000
2019-09,PUNGGOL,472000
2019-09,PUNGGOL,473888
2019-09,PUNGGOL,478888
2019-09,PUNGGOL,480000
2019-09,PUNGGOL,480000
2019-09,PUNGGOL,500000
2019-09,PUNGGOL,508000
2019-09,PUNGGOL,510000
2019-09,PUNGGOL,518888
2019-09,PUNGGOL,520000
2019-09,PUNGGOL,522000
2019-09,PUNGGOL,525000
2019-09,PUNGGOL,530000
2019-09,PUNGGOL,535000
2019-09,PUNGGOL,548000
2019-09,PUNGGOL,550000
2019-09,PUNGGOL,550000
2019-09,PUNGGOL,550000
2019-09,SENGKANG,335000
2019-09,SENGKANG,372000
2019-09,SENGKANG,380000
2019-09,SENGKANG,380000
2019-09,SENGKANG,380000
2019-09,SENGKANG,390000
2019-09,SENGKANG,395000
2019-09,SENGKANG,400000
2019-09,SENGKANG,400000
2019-09,SENGKANG,416000
2019-09,SENGKANG,425000
2019-09,SENGKANG,425800
2019-09,SENGKANG,427000
2019-09,SENGKANG,428000
2019-09,SENGKANG,430000
2019-09,SENGKANG,431000
2019-09,SENGKANG,432000
2019-09,SENGKANG,433800
2019-09,SENGKANG,434888
2019-09,SENGKANG,436000
2019-09,SENGKANG,440000
2019-09,SENGKANG,441000
2019-09,SENGKANG,453888
2019-09,SENGKANG,465000
2019-09,SENGKANG,465000
2019-09,SENGKANG,468000
2019-09,SENGKANG,468000
2019-09,SENGKANG,468000
2019-09,SENGKANG,475000
2019-09,SENGKANG,480000
2019-09,SENGKANG,482000
2019-09,SENGKANG,488000
2019-09,SENGKANG,500000
2019-09,SENGKANG,538000
2019-09,SENGKANG,547000
2019-09,SENGKANG,550000
2019-09,SENGKANG,555088
2019-09,SENGKANG,578000
2019-09,SENGKANG,588000
2019-09,SENGKANG,600000
2019-10,HOUGANG,415000
2019-10,HOUGANG,430000
2019-10,HOUGANG,440000
2019-10,HOUGANG,450000
2019-10,HOUGANG,460000
2019-10,HOUGANG,462000
2019-10,HOUGANG,463888
2019-10,HOUGANG,465000
2019-10,HOUGANG,470000
2019-10,HOUGANG,485000
2019-10,PUNGGOL,395000
2019-10,PUNGGOL,408000
2019-10,PUNGGOL,415888
2019-10,PUNGGOL,418000
2019-10,PUNGGOL,419000
2019-10,PUNGGOL,425000
2019-10,PUNGGOL,425000
2019-10,PUNGGOL,430000
2019-10,PUNGGOL,430000
2019-10,PUNGGOL,430000
2019-10,PUNGGOL,435888
2019-10,PUNGGOL,440000
2019-10,PUNGGOL,443000
2019-10,PUNGGOL,443888
2019-10,PUNGGOL,445000
2019-10,PUNGGOL,445000
2019-10,PUNGGOL,445000
2019-10,PUNGGOL,448000
2019-10,PUNGGOL,450000
2019-10,PUNGGOL,450000
2019-10,PUNGGOL,452000
2019-10,PUNGGOL,453888
2019-10,PUNGGOL,455000
2019-10,PUNGGOL,456000
2019-10,PUNGGOL,458000
2019-10,PUNGGOL,458000
2019-10,PUNGGOL,462000
2019-10,PUNGGOL,464000
2019-10,PUNGGOL,466800
2019-10,PUNGGOL,468000
2019-10,PUNGGOL,468888
2019-10,PUNGGOL,470000
2019-10,PUNGGOL,475000
2019-10,PUNGGOL,490000
2019-10,PUNGGOL,495000
2019-10,PUNGGOL,495000
2019-10,PUNGGOL,505000
2019-10,PUNGGOL,509000
2019-10,PUNGGOL,510000
2019-10,PUNGGOL,510000
2019-10,PUNGGOL,518000
2019-10,PUNGGOL,520000
2019-10,PUNGGOL,523600
